processed_text,vader_sentiment
"['baru', 'tau', 'kalo', 'isi', 'saldo', 'potong', 'hampir', 'rb', 'sendiri', 'isi', 'saldo', 'gopay', 'cuma', 'rb', 'rupiah', 'potong', 'mau', 'cepet', 'kaya', 'maxim', 'cuma', 'drivernya', 'sekarang', 'banyak', 'yg', 'ga', 'jelas', 'banyak', 'yg', 'bawa', 'kendara', 'laju', 'ga', 'mikir', 'selamat', 'customer', 'woy', 'benahin', 'gih', 'drivernya', 'dr', 'akun', 'yg', 'gantiin', 'org', 'tuh', 'banded', 'semua', 'jd', 'kyk', 'sopir', 'angkot', 'tembak', 'aja', 'jdnya', 'bawa', 'kendara', 'sdh', 'ga', 'mikir', 'selamat', 'org', 'jl', 'mana', 'potong', 'kaspro', 'gede', 'jadi', 'males', 'mau', 'ngisi']",positif
"['daftar', 'sulit', 'dapat', 'kode', 'vertivikasi']",negatif
"['baru', 'download', 'langsung', 'coba', 'eh', 'nyata', 'biaya', 'nunggu', 'padahal', 'udah', 'pencet', 'keluar', 'harga', 'beda', 'aplikasi', 'pas', 'sen', 'udah', 'tuju', 'aku', 'langsung', 'uninstall', 'mending', 'naik', 'gojek', 'titik', 'jemput', 'ribet']",positif
"['tarif', 'sekarang', 'naik', 'biasa', 'ngirim', 'barang', 'tempat', 'customer', 'bawah', 'k', 'sekarang', 'k', 'atas', 'jadi', 'sekarang', 'mesti', 'ambil', 'titik', 'tengah', 'delivery', 'maxim', 'customer']",positif
"['aplikasi', 'busuk', 'aplikasi', 'siap', 'pakai', 'banyak', 'maps', 'kurang', 'tepat', 'mungkin', 'nama', 'kualitas', 'sesuai', 'harga', 'harga', 'murah', 'kualitas', 'rendah', 'kalau', 'bintang', 'mungkin', 'kasih']",negatif
"['pekerjany', 'malas', 'gabisa', 'baca', 'maps']",negatif
['ramah'],positif
"['kayak', 'naik', 'odong', 'odonggak', 'jelasmurahan']",positif
"['maxim', 'vermak', 'vermuk', 'vermak', 'vermuk', 'mulu', 'kasih', 'waktu', 'cuma', 'menit', 'telat', 'dikit', 'hubung', 'benerin', 'kantor', 'lu', 'nyariin', 'kerja', 'orang', 'kanto', 'xim']",positif
"['isi', 'saldo', 'kaspro', 'notifikasi', 'gak', 'perinci', 'gak', 'saldo', 'gak', 'langsung', 'masuk', 'gak', 'jelas', 'bnget']",negatif
"['buruk', 'sekali', 'aplikasi']",negatif
"['lumayan', 'jauh', 'lebih', 'murah', 'tarif', 'sayang', 'map', 'nya', 'rada', 'oon', 'apk', 'belah', 'yg', 'bas', 'gmap', 'gedungalamat', 'maxim', 'ga', 'jadi', 'susah', 'nentuin', 'titik', 'jemput', 'tuju', 'please', 'fix', 'it']",positif
"['parah', 'mau', 'pesan', 'makan', 'milih', 'pas', 'mau', 'lihat', 'apa', 'yg', 'sdh', 'pilih', 'malah', 'gak', 'muncul', 'pencet', 'malah', 'dr', 'awal', 'mulai', 'pesan', 'padahal', 'ngisi', 'makin', 'parah']",negatif
"['gk', 'apk', 'gk', 'jelas', 'mmk']",positif
"['aplikasi', 'ga', 'jelas', 'sumpah']",negatif
"['guna', 'maxim', 'kecewa', 'aplikasi', 'maxim', 'eror', 'history', 'jalan', 'hilang', 'jd', 'riwayat', 'nya', 'dong', 'sistem', 'nya', 'baik', 'terimakasih']",negatif
"['scam', 'ig', 'venom', 'organizier', 'kata', 'tur', 'gratis', 'udh', 'dowload', 'maxin', 'teryata', 'scam']",negatif
"['sistem', 'maxim', 'kejam', 'driver', 'nya', 'sendiri', 'satu', 'ulas', 'negatif', 'nolak', 'order', 'satu', 'aja', 'bulan', 'lebih', 'susah', 'order', 'hari', 'paling', 'kasih', 'order', 'aja', 'kalau', 'order', 'argo', 'cuma', 'rb', 'kali', 'ga', 'cukup', 'butuh', 'si', 'driver', 'keluh', 'tumpang', 'lebih', 'utama', 'banding', 'jelas', 'si', 'driver', 'biarpun', 'si', 'tumpang', 'salah', 'tetap', 'dampak', 'buruk', 'tetap', 'rasa', 'si', 'driver', 'susah', 'order']",negatif
"['awal', 'paling', 'murah', 'tarif', 'maxim', 'sekarang', 'jadi', 'naik', 'ongkos', 'nya', 'tiap', 'ojol', 'selalu', 'minta', 'lebih', 'harga', 'aplikasi', 'terang', 'minta', 'lebih', 'parah', 'sih']",positif
['baik'],positif
"['top', 'up', 'maxim', 'wallet', 'kasro', 'masuk', 'saldo', 'cuma']",positif
"['pusing', 'liat', 'maps', 'nya', 'kaya', 'koran', 'tampil', 'nya', 'perlu', 'baik']",positif
"['wah', 'gila', 'maxim', 'driver', 'suruh', 'masang', 'stiker', 'mobil', 'nya', 'iming', 'iming', 'driver', 'prioritas', 'eh', 'malah', 'bohong', 'parah', 'si', 'maxim', 'nih', 'manfaat', 'iklan', 'gratis', 'bodoh', 'driver']",negatif
"['biasa', 'nyaman', 'pake', 'apk', 'eh', 'barusan', 'nemu', 'driver', 'yg', 'layan', 'sangat', 'buruk', 'harap', 'evaluasi', 'drivernya', 'soal', 'jadi', 'gamau', 'pake', 'apk', 'gara', 'driver', 'kalo', 'perlu', 'bukti', 'order']",positif
"['mau', 'pesan', 'ojol', 'tahu', 'keluar', 'aplikasi', 'kecewa', 'banget']",negatif
"['aplikasi', 'cacat', 'loading', 'mulu', 'registrasi', 'nomor']",negatif
"['layan', 'sangat', 'sangat', 'sangat', 'buruk']",negatif
"['kapok', 'instal', 'drivernya', 'balap', 'ga', 'enak', 'nyetirnya', 'main', 'srobat', 'srobot', 'dah', 'hari', 'make', 'kendara', 'udah', 'tua', 'shock', 'ga', 'main', 'sama', 'sekali', 'kaya', 'gerobak']",positif
"['tiba', 'sore', 'tgl', 'sep', 'sy', 'dapet', 'tlp', 'jam', 'dr', 'maxim', 'sy', 'angkat', 'padahal', 'sy', 'order', 'apa', 'stu', 'tuk', 'maps', 'luas', 'sy', 'udah', 'cukup', 'lama', 'langgan', 'maxim', 'maaf', 'sy', 'kasih', 'bintang']",positif
"['sangat', 'bagus']",positif
"['bingung', 'pesa', 'mana', 'lokasi', 'mana', 'salah', 'maxim', 'area', 'geser', 'sesuai', 'titik', 'lokasi', 'pas', 'sen', 'tiba', 'geser', 'sendiri', 'jadi', 'jauh', 'banget']",negatif
"['rani', 'snae', 'order', 'batal', 'lwt', 'order', 'nya']",negatif
"['maaf', 'kasih', 'bintang', 'sangat', 'jengkel', 'udah', 'download', 'pas', 'mau', 'daftar', 'akun', 'pakai', 'nomor', 'aktif', 'tetap', 'kode', 'sms', 'nya', 'gak', 'masuk']",positif
"['aplikasi', 'bayar', 'kaspro', 'percuma', 'top', 'up', 'kaspro', 'niat', 'bayar', 'nontunai', 'tarif', 'jalan', 'kerjasama', 'bayar', 'nontunai', 'larang', 'tolak', 'bayar', 'ongkos', 'nontunai']",negatif
"['bikin', 'lapor', 'driver', 'minta', 'uang', 'lebihtapi', 'gak', 'tanggap', 'respon', 'aplikasi', 'kecewa']",negatif
"['coba', 'isi', 'wallet', 'maxim', 'wallet', 'kaspro', 'transfer', 'bca', 'eh', 'lari', 'uang', 'kok', 'nongol', 'saldo', 'apa', 'mau', 'komplain', 'hari', 'tiba', 'tarif', 'maxim', 'naik', 'ribu', 'utk', 'rute', 'rutin', 'jemput', 'anak', 'sekolah']",negatif
"['sangat', 'baik', 'kemudi']",positif
"['eror', 'terus', 'pas', 'mau', 'order']",negatif
"['selamat', 'pagi', 'kak', 'kmrn', 'tgl', 'jam', 'ansaya', 'isi', 'bensin', 'spbu', 'batuaji', 'ngantri', 'tibatiba', 'mobil', 'maxim', 'warna', 'hitam', 'no', 'pol', 'bp', 'depan', 'mundur', 'nabrak', 'halang', 'bemper', 'penyok', 'omongin', 'baik', 'eh', 'malah', 'gk', 'ngaku', 'gk', 'minta', 'maaf', 'gk', 'ganti', 'rugi', 'apa', 'gk', 'lulus', 'nyetir', 'pura', 'bodoh', 'lari', 'tgg', 'jwb', 'dicross', 'chek', 'sopir', 'balas', 'buat']",negatif
"['lebih', 'bagus', 'pake', 'omega', 'lebih', 'murah', 'driver', 'nya', 'mah', 'rapih', 'wangi', 'saran', 'mah', 'kalau', 'mau', 'oder', 'mah', 'pake', 'omega', 'cobain', 'dah']",positif
"['aplikasi', 'abal', 'abal', 'ngorder', 'buat', 'anak', 'foto', 'driver', 'aplikasi', 'muka', 'ustadz', 'yg', 'datang', 'tampang', 'preman', 'jadi', 'ragu', 'ragu', 'buat', 'antar', 'jemput', 'anak', 'anak']",negatif
"['meng', 'order', 'makan', 'sangat', 'susah', 'cancel']",negatif
"['siapa', 'yg', 'download', 'maxim', 'diimingi', 'saldo', 'rb', 'emang', 'paling', 'dbest', 'aplikasi', 'belah', 'yg', 'warna', 'hijau', 'nya', 'enak', 'gk', 'kek', 'aplikasi', 'kuning', 'nyesel', 'wkwkwkwk']",negatif
"['uinya', 'jelek', 'drivernya', 'g', 'tau', 'jalan']",negatif
['baik'],positif
"['lemah', 'maxim', 'udah', 'pasu', 'alamat', 'yg', 'tuju', 'sering', 'ga', 'ketemu', 'terus', 'malah', 'tulis', 'tunjuk', 'peta', 'ga', 'kaya', 'app', 'seba', 'mamasukkan', 'alamat', 'langsung', 'ketemu']",negatif
"['banyak', 'sekali', 'driver', 'bawak', 'kabur', 'uang', 'langgan', 'kapan', 'usut', 'alas', 'nya', 'akun', 'nya', 'juwal', 'sama', 'orang', 'trus', 'beli', 'bawak', 'kabur', 'uang', 'barang', 'orang', 'taxi', 'driver', 'laku', 'fermentasi', 'muka', 'hari', 'ataw', 'driber', 'mau', 'on', 'bit', 'kurang', 'jual', 'beli', 'akun']",negatif
"['apa', 'nih', 'gak', 'opsi', 'batal', 'pesan', 'pilih', 'cuman', 'ubah', 'order']",negatif
"['aplikasi', 'baik', 'jangan', 'asalasalan', 'beri', 'suspen', 'driver', 'aplikasi', 'yg', 'eror', 'malah', 'driver', 'yg', 'suspen', 'lucu', 'penuh', 'hak', 'hak', 'driver', 'sekian', 'terimakasih']",positif
"['hoaxxx', 'mana', 'rbu', 'kau', 'janji', 'hdehhhh']",positif
"['sangat', 'kecewa', 'kerja', 'maxim', 'vermuk', 'langsung', 'terhubungsehingga', 'ganggu', 'kerja', 'lapang', 'jija', 'langgan', 'komplain', 'admin', 'langsung', 'respon', 'negatif', 'driver', 'maxim', 'harga', 'driver']",negatif
"['banyak', 'kendara', 'dekat', 'tp', 'order', 'malah', 'kasih', 'kendara', 'yg', 'jauh', 'jdnya', 'tunggu', 'lama', 'driver', 'terlalu', 'manja', 'dgn', 'fitur', 'percepatpenambahan', 'harga']",positif
"['aplikasi', 'dongo', 'titik', 'jemput', 'nya', 'suka', 'ubah', 'sendiri']",positif
"['hp', 'tinggal', 'iphone', 'pro', 'fi', 'kembali', 'mohon', 'kembali']",positif
"['maps', 'gak', 'akurat', 'pesan', 'makan', 'sering', 'kosong', 'warung', 'tutup', 'orang', 'udah', 'lapar', 'jadi', 'tambah', 'emosi', 'garagara', 'aplikasi', 'gak', 'jelas']",negatif
"['maxim', 'terlalu', 'sederhanabahkan', 'buat', 'akun', 'order', 'kurang', 'aman', 'sih', 'driver', 'maximkarena', 'lebih', 'mudah', 'tipu', 'kasihan', 'driver', 'maxim', 'yg', 'sedang', 'juang', 'cari', 'rupiah']",positif
"['google', 'maps', 'nya', 'kurang', 'byk', 'lokasi', 'tdk', 'terupdate', 'pdhl', 'aplikasi', 'belah', 'tempat', 'terus', 'kalo', 'cari', 'laksana', 'sdh', 'batal', 'dr', 'driver', 'bs', 'jemput', 'jd', 'pas', 'udh', 'jalan', 'sama', 'order', 'yg', 'lebih', 'cepet', 'eh', 'driver', 'dua', 'baru', 'smpe', 'akibat', 'salah', 'paham', 'trs', 'bayar', 'debittftopup', 'blm', 'sedia']",negatif
"['tidaj', 'guna', 'aplikasi', 'nya', 'mau', 'login', 'kode', 'otp', 'kirim', 'sampe', 'sekarangdriver', 'banyak', 'tolak', 'kaspro', 'turun', 'bintang', 'nya', 'dlu', 'kalau', 'aplikasi', 'udh', 'guna', 'baru', 'kasi', 'bintang', 'penuh']",negatif
"['mau', 'login', 'aja', 'gk', 'masuk', 'krna', 'kode', 'verifikasi', 'yg', 'kirim', 'lewar', 'sms', 'tak', 'kunjung', 'datang', 'baik', 'sistim', 'aplikasi']",positif
"['driver', 'maxim', 'ga', 'sopan', 'santun', 'nya', 'salah', 'kirim', 'barang', 'gaada', 'minta', 'maaf', 'kok', 'malah', 'nyolot', 'bilang', 'ambil', 'aja', 'sendiri', 'kali', 'seleksi', 'kalo', 'cari', 'karyawan']",negatif
"['aplikasi', 'flopppppp', 'gak', 'jelas']",negatif
"['ketemu', 'mbak', 'spg', 'maxim', 'suruh', 'download', 'maxim', 'beri', 'saldo', 'voucher', 'ribu', 'pakai', 'minimal', 'jgn', 'scam', 'lah', 'maxim', 'moga', 'depan', 'baik']",positif
"['syaa', 'udahh', 'sen', 'order', 'mobil', 'orang', 'tpi', 'pihak', 'maxim', 'kena', 'cash', 'orang', 'ribu', 'aplikasi', 'argo', 'nyaa', 'ribu', 'kena', 'cas', 'orang', 'jdi', 'nambah', 'ribuk', 'truss', 'biaya', 'parkir', 'ribu', 'biaya', 'pihak', 'bandara', 'ribu', 'total', 'ribu', 'lebih', 'parahhhh', 'gak', 'sesuai', 'dngan', 'argo', 'aplikasi', 'padahal', 'syaa', 'dah', 'psen', 'buat', 'orang']",positif
"['driver', 'lama', 'gak', 'jelas', 'pesan', 'lama', 'drivernya']",negatif
"['mapsa', 'gajelas', 'masa', 'tikik', 'penjemutan', 'lokasi', 'ada', 'jauh', 'km', 'jadi', 'jemput', 'dong', 'bukan', 'ojolnya']",negatif
"['bagus', 'cuman', 'kalo', 'order', 'makan', 'mud', 'susah', 'banget', 'sampe', 'jam', 'gak']",negatif
"['driver', 'nya', 'salah', 'jalan', 'mulu']",negatif
"['tibatiba', 'log', 'out', 'gak', 'login', 'riwayat', 'order', 'gak', 'lihat', 'gak', 'log', 'in', 'gak', 'reimburse', 'kantor', 'jadi', 'bad', 'app']",negatif
"['harga', 'memang', 'murah', 'segi', 'aplikasi', 'sangat', 'user', 'friendly', 'alamat', 'sangat', 'sulit', 'cari', 'mes', 'driver', 'jebak', 'karna', 'diri', 'satu', 'halaman', 'mesan']",negatif
"['semenjak', 'update', 'apk', 'nya', 'trus', 'pilih', 'harga', 'mud', 'ramah', 'kalo', 'cust', 'ngambil', 'harga', 'yg', 'murahh', 'udh', 'hari', 'belakang', 'sen', 'aja', 'yg', 'bikin', 'kesel', 'gk', 'kasih', 'helm', 'pas', 'ngojek', 'siang', 'hari', 'yg', 'sering', 'minta', 'dibatalin', 'sadar', 'diri', 'kok', 'gk', 'bakal', 'ngasihh', 'ongkos', 'pas', 'lebihin']",positif
"['driver', 'banyak', 'gak', 'yg', 'mau', 'ambil', 'order', 'wkwkwkwkwk']",negatif
"['gmn', 'to', 'xim', 'mau', 'login', 'kow', 'gax', 'sms', 'gax', 'masuk', 'payah']",positif
"['aplikasi', 'yg', 'bantu']",positif
['bagus'],positif
['bad'],negatif
"['aplikasi', 'gajelas', 'gw', 'nunggu', 'kode', 'mau', 'login', 'jam', 'baru', 'muncul', 'sampe', 'ga', 'login', 'molor', 'kali', 'kerja', 'nya', 'haruasnya', 'jagan', 'kasih', 'bintang', 'ga', 'jelas']",positif
"['ita', 'kode', 'login', 'ga', 'kasih', 'mulu', 'padahl', 'mw', 'login', 'mw', 'pake', 'login', 'ja', 'ga', 'parah', 'aplikasi', 'tetangga', 'login', 'gampang', 'udah', 'ganti', 'no', 'login', 'ga', 'mulu', 'parak', 'maxim', 'parah']",negatif
"['diver', 'laku', 'tindak', 'keras', 'perkosa']",negatif
"['kecewa', 'layan', 'maxim', 'lapor', 'kait', 'hp', 'tinggal', 'kirim', 'driver', 'nya', 'malah', 'blokir', 'driver', 'nya', 'jelas', 'pihak', 'maxim']",negatif
"['berhatihatilah', 'bila', 'guna', 'jasa', 'semua', 'driver', 'nya', 'orang', 'ramah']",positif
"['development', 'aplikasi', 'kalau', 'bikin', 'rute', 'cerdas', 'dikit', 'jangan', 'asal', 'rute', 'dekat', 'jelas', 'malah', 'bikin', 'rute', 'mutermuter', 'aplikasi', 'online', 'paling', 'konyol']",positif
"['first', 'impression', 'kasih', 'layan', 'kurang', 'muas', 'mksi']",positif
"['aplikasi', 'jelek', 'ga', 'batal', 'transaksi', 'anjir', 'tulis', 'batal', 'tp', 'isi', 'ubah', 'order', 'kan', 'bodo']",negatif
"['marah', 'pcr', 'ku', 'gara', 'kamu']",negatif
"['tipu', 'hati', 'hati', 'sekolah', 'kemaren', 'datang', 'iklan', 'maxim', 'kasih', 'kode', 'promo', 'bonus', 'saldo', 'gratis', 'rb', 'kata', 'hari', 'jumat', 'jam', 'pakai', 'wk', 'nyata', 'gak', 'bener', 'palsu', 'bukti', 'nomor', 'kknya', 'yg', 'promosi', 'maxim', 'sekarang', 'gak', 'kabar', 'ceklis', 'gak', 'aktif', 'gak', 'pakai', 'saldo', 'sungguh', 'tipu', 'gagal', 'dpt', 'saldo', 'bonus', 'gak', 'dipake', 'cuma', 'angka', 'rb', 'gak', 'dipake', 'sdh', 'lewat', 'jam', 'sore', 'hari', 'jumat', 'tetap', 'gak']",negatif
"['sangat', 'buruk', 'ojol', 'nya', 'mabuk']",negatif
"['halte', 'area', 'tunggu', 'gojek', 'sedikit', 'area', 'tunggu', 'maxsim', 'banyak', 'nunggu', 'nya', 'trotoar', 'moga', 'driver', 'maksim', 'sedikit', 'manusia', 'kan', 'order', 'sepi', 'driver', 'rame', 'batas', 'driver', 'apk', 'kator', 'cuma', 'focua', 'jual', 'atribut']",negatif
"['kode', 'otp', 'gak', 'muncul', 'lot']",negatif
"['bayar', 'nya', 'beda', 'sama', 'aplikasi', 'nyadi', 'aplikasi', 'maxim', 'nya', 'ssdh', 'tempat', 'tuju', 'kata', 'driver', 'kata', 'nya', 'bayar', 'nya', 'bs', 'ubah', 'mas', 'padahal', 'tiap', 'minggu', 'pakai', 'maxim']",negatif
"['aplikasi', 'yg', 'tak', 'pantas', 'guna', 'jumlah', 'bayar', 'yg', 'tak', 'sesuai', 'banyak', 'sopir', 'tukang', 'korupsi']",negatif
"['alih', 'alih', 'ngomong', 'buat', 'dapet', 'saldo', 'padahal', 'mah', 'cuman', 'potong', 'credit', 'pakai']",positif
"['driver', 'nya', 'gak', 'mau', 'arah', 'bandara']",negatif
"['aplikasi', 'nya', 'suka', 'bug', 'loading', 'terus', 'ga', 'masuk']",positif
"['aplikator', 'gak', 'pikir', 'mitra', 'driver']",negatif
"['aplikasi', 'sulitapalagi', 'kl', 'mau', 'cari', 'alamatsusah', 'hrs', 'buka', 'peta', 'dlitupun', 'kl', 'dapatmsh', 'jadul']",negatif
"['aplikasi', 'terlalu', 'murah', 'mensrjahtrakan', 'driver']",positif
"['gk', 'gunaklo', 'driver', 'yg', 'suka', 'cancel', 'sembarang', 'jngn', 'd', 'kerja', 'lagibuang', 'waktu']",negatif
"['definisi', 'aplikasi', 'buta', 'map', 'bukan', 'nunjukin', 'map', 'malah', 'buku', 'kotak', 'developer', 'paok']",negatif
['puas'],positif
"['apk', 'paling', 'kacau', 'pas', 'order', 'berapa', 'pas', 'tempat', 'harga', 'beda', 'gila', 'banget', 'nih', 'maxim', 'naikin', 'harga', 'gaada', 'otak']",negatif
"['lah', 'mas', 'angebug', 'terus', 'menu', 'maxim', 'food', 'nya', 'benerin', 'dong', 'masa', 'ga', 'urus']",positif
"['salah', 'masuk', 'blok', 'krna', 'maps', 'yg', 'tdak', 'baik']",negatif
"['ga', 'jelas', 'anjg', 'orang', 'pesan', 'kendara', 'mobil', 'awal', 'k', 'jadi', 'k', 'padahal', 'ga', 'pencet', 'apa', 'apa', 'tempat', 'jemput', 'samapai', 'tuju', 'dekat', 'tp', 'malah', 'ga', 'jelas', 'maxim', 'ngasih', 'harga', 'begitudikasih', 'harga', 'maxim', 'nya', 'langsung', 'k', 'padahal', 'awal', 'k', 'gaje']",positif
"['kenpa', 'akun', 'buka', 'kecewa', 'maxim', 'padahal', 'suka', 'aplikasi', 'sekarang', 'kecewa', 'baget']",negatif
"['salah', 'antar', 'jadi', 'jalan', 'jauh', 'jadi']",negatif
"['akhir', 'gua', 'pake', 'maxim', 'khusus', 'ojol', 'parah', 'banget', 'pertama', 'harga', 'gak', 'sesuai', 'aplikasi', 'omong', 'kasar', 'donk', 'kalo', 'punya', 'masalah', 'ama', 'pacar', 'tetap', 'jadi', 'orang', 'yg', 'profesional', 'kerja', 'gua', 'gak', 'bakal', 'kasih', 'tau', 'plat', 'nomor', 'identitas', 'orang', 'benah', 'bakal', 'hua', 'tandain', 'aerox', 'kuning', 'gua', 'ojol', 'stasiun', 'bekas', 'gunung', 'putri', 'ketemu', 'ojol', 'yg', 'bener', 'parah', 'mulut', 'kalo', 'gua', 'cela', 'paling', 'gua', 'cukup', 'bilang', 'babi', 'tuh', 'aerox', 'kuning']",negatif
"['tarif', 'nya', 'murah', 'driver', 'minta', 'tip', 'banyak', 'langsung', 'sesuai', 'drpd', 'konsumen', 'rugi', 'pesan', 'chat', 'ga', 'masuk', 'masuk']",negatif
"['gak', 'guna', 'titik', 'driver', 'maps', 'nya', 'ngaco', 'langgan', 'setia', 'maxim', 'mending', 'sekarang', 'alih', 'ijo', 'gogrb', 'indriv', 'lebih', 'deket', 'lebih', 'akurat', 'maps', 'nya', 'gak', 'kaya', 'si', 'kuning', 'bisa', 'ngambang', 'aja', 'kali']",positif
"['sekarang', 'menggunakanaxim', 'karna', 'kebanyaka', 'driver', 'mau', 'ambil', 'order', 'coba', 'beberapa', 'kali', 'tetap', 'terima']",positif
"['aplikasi', 'sampah', 'ndk', 'mau', 'terima', 'order', 'pas', 'hujan', 'alas', 'nya', 'banyak', 'banget']",positif
"['aplikasi', 'buruk', 'garagara', 'begini', 'gabisa', 'batalin', 'pesan', 'makan', 'nyangkut', 'driver', 'mana', 'jakarta', 'drivernya', 'banjarmasin', 'akhir', 'ganti', 'saldo', 'biar', 'pesan', 'sana', 'selesai', 'aplikasi', 'paling', 'buruk', 'auto', 'uninstal']",negatif
"['jangancoba', 'pesanpijit', 'disinigara', 'pesanpijat', 'disinisya', 'rawat', 'dirs']",positif
"['aplikasi', 'busuk', 'jual', 'jaket', 'doang', 'bisa', 'aku', 'driver', 'prioritas', 'hilang', 'adakan', 'hilang', 'lg', 'afk', 'tolol', 'orang', 'kantor', 'ajing', 'semu', 'udah', 'susah', 'tambah', 'susah', 'lg', 'semuga', 'bangkrut', 'kalian']",negatif
"['driver', 'arogan', 'klo', 'sedang', 'tumpang']",negatif
"['aplikasi', 'maximnya', 'gak', 'login', 'kecewa', 'sama', 'maxim', 'sekarang', 'jadi', 'pindah', 'aplikasi', 'ijo']",negatif
"['sekarang', 'driver', 'sombong', 'gamau', 'langsung', 'ambil', 'kecewa', 'padahal', 'belum', 'sekali', 'pesan', 'langsung', 'dapet', 'sekarang', 'jdi', 'susah', 'banget', 'isi', 'saldo', 'lambat', 'masuk']",negatif
"['kok', 'tiap', 'pesan', 'goput', 'lama', 'kali', 'drivernya', 'sukak', 'malas', 'kadang']",negatif
"['sesal', 'download', 'maxim', 'sesal', 'top', 'up', 'saldo', 'maxim', 'rantau', 'sidoarjo', 'niat', 'kemanamana', 'pakai', 'maxim', 'akhir', 'top', 'up', 'saldo', 'maxim', 'tp', 'pesan', 'maxim', 'selalu', 'tolak', 'sama', 'drivernya', 'akhir', 'pesan', 'ojol', 'aplikasi', 'belah', 'tolak', 'sekarang', 'sesal', 'top', 'up', 'saldo', 'maxim', 'uang', 'endap', 'guna', 'tambah', 'fitur', 'saldo', 'maxim', 'transfer', 'atmewallet', 'sangat', 'butuh', 'uang']",negatif
"['hasil', 'isi', 'saldo', 'maxim', 'wallet', 'kaspro', 'masuk', 'akun', 'aplikasi', 'maxim', 'baik']",positif
"['gilaa', 'baru', 'kali', 'mesen', 'maxim', 'ride', 'sesuai', 'sop', 'banget', 'drivernya', 'muter', 'maklum', 'sih', 'kalau', 'tau', 'jalan', 'cuman', 'turunin', 'tengah', 'jalan', 'kali', 'nyampee', 'tuju', 'jugaa', 'udah', 'diturunin', 'udah', 'minta', 'bayar', 'full', 'sesuai', 'aplikasi', 'udah', 'gw', 'ikhlas', 'sama', 'ongkos', 'cuman', 'segitunya', 'minimal', 'sesuai', 'sop', 'tanggung', 'jawab', 'gitu', 'sedih']",negatif
"['dong', 'gak', 'login', 'apk', 'maxim', 'karna', 'butuh', 'banget', 'utk', 'mobile', 'slnya', 'maxim', 'tarif', 'sangat', 'jangkau', 'banding', 'kompetitor']",negatif
"['sangat', 'banyak', 'sekali', 'kekuranganya', 'sering', 'kali', 'temu', 'deriver', 'dengal', 'plat', 'nomor', 'beda', 'bahkan', 'pernah', 'order', 'driver', 'yg', 'sama', 'plat', 'nomor', 'wajah', 'beda', 'baik', 'sangat', 'rugi', 'langgan']",positif
"['parah', 'driver', 'pilih', 'lama', 'aghh', 'lahh', 'gj', 'anjirr', 'daerah', 'muara', 'teweh']",positif
"['driver', 'nya', 'kurang', 'bangett', 'perkara', 'mau', 'ganti', 'titik', 'tuju', 'driver', 'nya', 'chat', 'ku', 'tembk', 'kau', 'plis', 'shock', 'banget', 'ga', 'cancel', 'mau', 'ganti', 'titik', 'tuju', 'aja']",negatif
"['luar', 'biasa', 'mantap']",positif
"['serta', 'nomor', 'telpon', 'langgan', 'jangan', 'langgan', 'hubung', 'maxim', 'susah', 'kalau', 'pihak', 'driver', 'hubung', 'via', 'cht', 'soal', 'kadang', 'pihak', 'langgan', 'tidk', 'perhati', 'ada', 'driver', 'titik', 'mana', 'soal', 'peta', 'maxim', 'jelas', 'driver', 'langgan', 'serta', 'nomor', 'telpon', 'langgan', 'apk', 'belah', 'biar', 'baku', 'cari', 'mungkin', 'andal', 'kan', 'via', 'chat']",positif
"['woi', 'aku', 'tipu', 'abang', 'maxim', 'nya', 'padahal', 'ongkir', 'nya', 'cuma', 'kecil', 'minta', 'kali', 'lipat', 'harga', 'ongkir', 'nya', 'fyi', 'sana', 'aku', 'gatau', 'harg', 'ongkirnya', 'karna', 'tmn', 'ku', 'yg', 'gosend', 'in', 'sumpah', 'aku', 'kesel', 'banget', 'walaupun', 'ga', 'berapa', 'tetap', 'aja', 'gue', 'gak', 'ikhlas', 'driver', 'yg', 'model', 'kek', 'gin', 'terima', 'dong', 'kalau', 'kerja', 'tu', 'jujur', 'anjay', 'makan', 'sana', 'uang', 'haram', 'gue', 'ga', 'ikhlas', 'sama', 'driver', 'ga', 'jujur', 'gin']",positif
"['food', 'pesan', 'selalu', 'kedai', 'tutup', 'order', 'd', 'cancel', 'karna', 'driver', 'tempat', 'jadi', 'ujung', 'mau', 'mau', 'd', 'cariin', 'makann', 'sama', 'driver', 'bener', 'kecewa', 'bukan', 'sekali', 'kali', 'sen', 'makan', 'selalu', 'begini']",negatif
"['aplikasi', 'kau', 'kekmana', 'nya', 'butuh', 'pas', 'hujan', 'gak', 'drivernya', 'kalau', 'gak', 'kerja', 'kau', 'tutup', 'aja', 'apk', 'kau', 'lebih', 'mending', 'pulak', 'gojek', 'hujan', 'mau', 'jemput']",negatif
"['asli', 'yaa', 'maxsim', 'uang', 'ku', 'ditilep', 'rencana', 'pake', 'karna', 'mudah', 'mau', 'ambil', 'barang', 'malah', 'pake', 'ewallet', 'maxsim', 'kaspro', 'isi', 'uang', 'malah', 'potong', 'ribu', 'ga', 'masalah', 'sih', 'jumlah', 'gada', 'pemberitahuan', 'nya', 'kalo', 'bakal', 'potong']",negatif
"['bpjy', 'mobil', 'avanza', 'tanjung', 'pinang', 'driver', 'main', 'harga', 'sesuai', 'aplikasi']",positif
